novelty_mode,transcriptid,chunk_index,exec_turn_index,componentorder,transcriptcomponentid,speakertypename
full_turns,1955610,25,,26,76808688,Executives
full_turns,1955610,29,,30,76808692,Executives
full_turns,1955610,31,,32,76808694,Executives
full_turns,1955637,6,,6,76809975,Executives
full_turns,1955637,7,,7,76809976,Analysts
full_turns,1955637,8,,8,76809977,Executives
full_turns,1955637,11,,11,76809980,Executives
full_turns,1955637,12,,12,76809981,Analysts
full_turns,1955637,13,,13,76809982,Executives
full_turns,1955637,15,,15,76809984,Analysts
full_turns,1955637,16,,16,76809985,Executives
full_turns,1955637,22,,22,76809991,Analysts
full_turns,1955637,23,,23,76809992,Executives
full_turns,1955637,28,,28,76809997,Executives
full_turns,1955637,32,,32,76810001,Executives
full_turns,1955637,34,,34,76810003,Executives
full_turns,1955847,6,,12,76820902,Analysts
full_turns,1955847,7,,13,76820903,Executives
full_turns,1955847,10,,16,76820906,Executives
full_turns,1955847,12,,18,76820908,Analysts
full_turns,1955847,13,,19,76820909,Executives
full_turns,1955847,17,,23,76820913,Executives
full_turns,1955847,19,,25,76820915,Executives
full_turns,1955847,23,,29,76820919,Executives
full_turns,1955847,24,,30,76820920,Executives
full_turns,1955847,25,,31,76820921,Analysts
full_turns,1955847,26,,32,76820922,Executives
full_turns,1955847,28,,34,76820924,Executives
full_turns,1955847,33,,39,76820929,Analysts
full_turns,1955847,34,,40,76820930,Executives
full_turns,1955847,36,,42,76820932,Analysts
full_turns,1955847,37,,43,76820933,Executives
full_turns,1955847,38,,44,76820934,Analysts
full_turns,1955847,39,,45,76820935,Executives
full_turns,1955847,42,,48,76820938,Executives
full_turns,1955847,43,,49,76820939,Analysts
full_turns,1955847,44,,50,76820940,Executives
full_turns,1955847,46,,52,76820942,Analysts
full_turns,1955847,47,,54,76820944,Executives
full_turns,1955847,51,,58,76820948,Analysts
full_turns,1955847,52,,59,76820949,Executives
full_turns,1956182,3,,3,76840994,Analysts
full_turns,1956182,4,,4,76840995,Executives
full_turns,1956182,6,,6,76840997,Analysts
full_turns,1956182,7,,7,76840998,Executives
full_turns,1956182,9,,9,76841000,Analysts
full_turns,1956182,10,,10,76841001,Executives
full_turns,1956182,12,,12,76841003,Analysts
full_turns,1956182,13,,13,76841004,Executives
full_turns,1956182,15,,15,76841006,Analysts
full_turns,1956182,16,,16,76841007,Executives
full_turns,1956182,18,,18,76841009,Analysts
full_turns,1956182,19,,19,76841010,Executives
full_turns,1956182,20,,20,76841011,Analysts
full_turns,1956182,21,,21,76841012,Executives
full_turns,1956182,23,,23,76841014,Analysts
full_turns,1956182,24,,24,76841015,Executives
full_turns,1956182,26,,26,76841017,Analysts
full_turns,1956182,27,,27,76841018,Executives
full_turns,1956182,29,,29,76841020,Analysts
full_turns,1956182,30,,30,76841021,Executives
full_turns,1956182,32,,32,76841023,Analysts
full_turns,1956182,33,,33,76841024,Executives
full_turns,1956182,35,,35,76841026,Analysts
full_turns,1956182,36,,36,76841027,Executives
full_turns,1956182,38,,38,76841029,Analysts
full_turns,1956182,39,,39,76841030,Executives
full_turns,1956182,41,,41,76841032,Analysts
full_turns,1956182,42,,42,76841033,Executives
full_turns,1956762,7,,7,76872099,Analysts
full_turns,1956762,8,,8,76872100,Executives
full_turns,1956762,9,,9,76872101,Executives
full_turns,1956762,11,,11,76872103,Analysts
full_turns,1956762,12,,12,76872104,Executives
full_turns,1956762,13,,13,76872105,Executives
full_turns,1956762,15,,15,76872107,Analysts
full_turns,1956762,16,,16,76872108,Executives
full_turns,1956762,17,,17,76872109,Executives
full_turns,1956762,19,,19,76872111,Analysts
full_turns,1956762,20,,20,76872112,Executives
full_turns,1956762,21,,21,76872113,Executives
full_turns,1956762,23,,23,76872115,Analysts
full_turns,1956762,24,,24,76872116,Executives
full_turns,1956762,25,,25,76872117,Executives
full_turns,1956762,27,,27,76872119,Analysts
full_turns,1956762,28,,28,76872120,Executives
full_turns,1956762,31,,31,76872123,Executives
full_turns,1956762,33,,33,76872125,Analysts
full_turns,1956762,34,,34,76872126,Executives
full_turns,1957027,5,,5,76884653,Analysts
full_turns,1957027,6,,6,76884654,Executives
full_turns,1957027,8,,8,76884656,Analysts
full_turns,1957027,9,,9,76884657,Executives
full_turns,1957027,12,,12,76884660,Executives
full_turns,1957027,14,,14,76884662,Analysts
full_turns,1957027,15,,15,76884663,Executives
full_turns,1957027,17,,17,76884665,Analysts
full_turns,1957027,18,,18,76884666,Executives
full_turns,1957027,20,,20,76884668,Analysts
full_turns,1957027,21,,21,76884669,Executives
full_turns,1957027,23,,23,76884671,Analysts
full_turns,1957027,24,,24,76884672,Executives
full_turns,1957027,29,,31,76884679,Executives
full_turns,1957027,31,,33,76884681,Analysts
full_turns,1957027,32,,34,76884682,Executives
full_turns,1957027,33,,35,76884683,Executives
full_turns,1957027,35,,37,76884685,Analysts
full_turns,1957027,36,,38,76884686,Executives
full_turns,1957027,38,,40,76884688,Analysts
full_turns,1957027,39,,43,76884691,Executives
full_turns,1957027,41,,45,76884693,Analysts
full_turns,1957027,42,,46,76884694,Executives
full_turns,1957027,44,,48,76884696,Analysts
full_turns,1957027,45,,49,76884697,Executives
full_turns,1957027,47,,51,76884699,Analysts
full_turns,1957027,48,,52,76884700,Executives
full_turns,1957529,5,,5,76906151,Executives
full_turns,1957529,11,,11,76906157,Analysts
full_turns,1957529,13,,13,76906159,Analysts
full_turns,1957529,15,,15,76906161,Analysts
full_turns,1957529,17,,17,76906163,Executives
full_turns,1957529,19,,19,76906165,Executives
full_turns,1957529,22,,23,76906169,Executives
full_turns,1957529,27,,28,76906174,Analysts
full_turns,1957529,28,,29,76906175,Executives
full_turns,1957529,35,,36,76906182,Analysts
full_turns,1957529,40,,41,76906187,Analysts
full_turns,1957529,41,,42,76906188,Executives
full_turns,1957529,42,,43,76906189,Analysts
full_turns,1957529,45,,46,76906192,Executives
full_turns,1957529,46,,47,76906193,Analysts
full_turns,1957529,47,,48,76906194,Executives
full_turns,1957529,48,,49,76906195,Executives
full_turns,1957529,50,,51,76906197,Executives
full_turns,1957529,51,,52,76906198,Executives
full_turns,1957922,8,,8,76922217,Executives
full_turns,1957922,9,,9,76922218,Analysts
full_turns,1957922,12,,12,76922221,Analysts
full_turns,1957922,16,,16,76922225,Executives
full_turns,1957922,18,,20,76922229,Executives
full_turns,1957922,20,,22,76922231,Executives
full_turns,1957922,22,,24,76922233,Analysts
full_turns,1957922,23,,25,76922234,Executives
full_turns,1957922,24,,26,76922235,Executives
full_turns,1957922,26,,28,76922237,Analysts
full_turns,1957922,27,,29,76922238,Executives
full_turns,1957922,28,,30,76922239,Analysts
full_turns,1957922,29,,31,76922240,Executives
full_turns,1957922,30,,32,76922241,Analysts
full_turns,1957922,31,,33,76922242,Executives
full_turns,1957922,35,,37,76922246,Executives
full_turns,1957922,40,,42,76922251,Analysts
full_turns,1957922,41,,43,76922252,Executives
full_turns,1958876,7,,8,76960598,Analysts
full_turns,1958876,9,,10,76960600,Executives
full_turns,1958876,10,,12,76960602,Executives
full_turns,1958876,13,,15,76960605,Analysts
full_turns,1958876,15,,17,76960607,Executives
full_turns,1958876,16,,19,76960609,Executives
full_turns,1958876,19,,22,76960612,Analysts
full_turns,1958876,21,,24,76960614,Executives
full_turns,1958876,22,,26,76960616,Executives
full_turns,1958876,25,,29,76960619,Analysts
full_turns,1958876,27,,31,76960621,Executives
full_turns,1958876,30,,34,76960624,Analysts
full_turns,1958876,32,,36,76960626,Executives
full_turns,1958876,36,,41,76960631,Analysts
full_turns,1958876,38,,43,76960633,Executives
full_turns,1958876,41,,46,76960636,Analysts
full_turns,1958876,43,,48,76960638,Executives
full_turns,1958876,46,,51,76960641,Analysts
full_turns,1958876,49,,55,76960645,Executives
full_turns,1958876,52,,58,76960648,Analysts
full_turns,1958876,54,,60,76960650,Executives
full_turns,1958876,55,,62,76960652,Executives
full_turns,1958876,59,,67,76960657,Executives
full_turns,1958876,62,,70,76960660,Analysts
full_turns,1958876,64,,72,76960662,Executives
full_turns,1958876,69,,77,76960667,Analysts
full_turns,1958876,72,,80,76960670,Executives
full_turns,1958876,75,,83,76960673,Analysts
full_turns,1958876,77,,85,76960675,Executives
full_turns,1958876,78,,87,76960677,Executives
full_turns,1959472,6,,6,76983668,Analysts
full_turns,1959472,7,,7,76983669,Executives
full_turns,1959472,8,,8,76983670,Executives
full_turns,1959472,10,,10,76983672,Analysts
full_turns,1959472,11,,11,76983673,Executives
full_turns,1959472,13,,13,76983675,Analysts
full_turns,1959472,14,,14,76983676,Executives
full_turns,1959472,15,,15,76983677,Executives
full_turns,1959472,18,,18,76983680,Executives
full_turns,1959472,20,,20,76983682,Executives
full_turns,1959472,22,,22,76983684,Analysts
full_turns,1959472,25,,25,76983687,Analysts
full_turns,1959472,26,,26,76983688,Executives
full_turns,1959472,28,,28,76983690,Analysts
full_turns,1959472,29,,29,76983691,Executives
full_turns,1959472,30,,30,76983692,Executives
full_turns,1959472,33,,33,76983695,Analysts
full_turns,1959472,34,,34,76983696,Executives
full_turns,1959472,36,,36,76983698,Analysts
full_turns,1959472,38,,38,76983700,Executives
full_turns,1959472,40,,40,76983702,Analysts
full_turns,1959472,41,,41,76983703,Executives
full_turns,1959472,44,,44,76983706,Analysts
full_turns,1959472,45,,45,76983707,Executives
full_turns,1959889,7,,7,77000544,Analysts
full_turns,1959889,8,,8,77000545,Executives
full_turns,1959889,10,,10,77000547,Analysts
full_turns,1959889,11,,11,77000548,Executives
full_turns,1959889,12,,12,77000549,Executives
full_turns,1959889,14,,14,77000551,Analysts
full_turns,1959889,15,,15,77000552,Executives
full_turns,1959889,16,,16,77000553,Executives
full_turns,1959889,17,,17,77000554,Executives
full_turns,1959889,21,,21,77000558,Analysts
full_turns,1959889,22,,22,77000559,Executives
full_turns,1959889,23,,23,77000560,Executives
full_turns,1959889,25,,25,77000562,Analysts
full_turns,1959889,26,,26,77000563,Executives
full_turns,1959889,27,,27,77000564,Executives
full_turns,1959889,29,,29,77000566,Analysts
full_turns,1959889,30,,30,77000567,Executives
full_turns,1959889,32,,32,77000569,Executives
full_turns,1959889,34,,34,77000571,Analysts
full_turns,1959889,36,,36,77000573,Executives
full_turns,1959889,37,,37,77000574,Executives
full_turns,1959889,40,,40,77000577,Executives
full_turns,1959889,41,,41,77000578,Executives
full_turns,1959889,45,,45,77000582,Executives
full_turns,1961578,3,,3,77072652,Analysts
full_turns,1961578,4,,4,77072653,Executives
full_turns,1961578,6,,6,77072655,Analysts
full_turns,1961578,7,,7,77072656,Executives
full_turns,1961578,10,,10,77072659,Executives
full_turns,1961578,13,,13,77072662,Executives
full_turns,1961578,15,,15,77072664,Analysts
full_turns,1961578,16,,16,77072665,Executives
full_turns,1961578,18,,18,77072667,Analysts
full_turns,1961578,20,,20,77072669,Executives
full_turns,1961578,22,,22,77072671,Analysts
full_turns,1961578,23,,23,77072672,Executives
full_turns,1961578,25,,25,77072674,Analysts
full_turns,1961578,27,,27,77072676,Executives
full_turns,1961578,29,,29,77072678,Analysts
full_turns,1961578,30,,30,77072679,Executives
full_turns,1961578,32,,32,77072681,Analysts
full_turns,1961578,33,,33,77072682,Executives
full_turns,1961578,35,,35,77072684,Analysts
full_turns,1961578,36,,36,77072685,Executives
full_turns,1961578,39,,39,77072688,Executives
full_turns,1961578,43,,43,77072692,Executives
full_turns,1961719,6,,6,77078823,Analysts
full_turns,1961719,7,,7,77078824,Executives
full_turns,1961719,9,,9,77078826,Executives
full_turns,1961719,11,,11,77078828,Analysts
full_turns,1961719,12,,12,77078829,Executives
full_turns,1961719,13,,13,77078830,Analysts
full_turns,1961719,14,,14,77078831,Executives
full_turns,1961719,15,,15,77078832,Executives
full_turns,1961719,17,,17,77078834,Analysts
full_turns,1961719,19,,19,77078836,Executives
full_turns,1961719,24,,24,77078841,Analysts
full_turns,1961719,25,,25,77078842,Executives
full_turns,1961719,26,,26,77078843,Analysts
full_turns,1961719,27,,27,77078844,Executives
full_turns,1961719,29,,30,77078847,Executives
full_turns,1961719,30,,31,77078848,Analysts
full_turns,1961719,31,,32,77078849,Executives
full_turns,1961719,34,,35,77078852,Executives
full_turns,1961719,38,,39,77078856,Analysts
full_turns,1961719,39,,40,77078857,Executives
full_turns,1961719,40,,41,77078858,Analysts
full_turns,1961719,41,,42,77078859,Executives
full_turns,1961719,42,,43,77078860,Executives
full_turns,1961719,44,,45,77078862,Analysts
full_turns,1961719,45,,46,77078863,Executives
full_turns,1961719,47,,48,77078865,Analysts
full_turns,1961719,48,,49,77078866,Executives
full_turns,1961719,50,,51,77078868,Analysts
full_turns,1961719,55,,56,77078873,Analysts
full_turns,1961719,56,,57,77078874,Executives
full_turns,1961719,57,,58,77078875,Executives
full_turns,1961832,5,,5,77083092,Analysts
full_turns,1961832,6,,6,77083093,Executives
full_turns,1961832,7,,7,77083094,Analysts
full_turns,1961832,8,,8,77083095,Executives
full_turns,1961832,10,,10,77083097,Analysts
full_turns,1961832,11,,11,77083098,Executives
full_turns,1961832,13,,13,77083100,Analysts
full_turns,1961832,14,,14,77083101,Executives
full_turns,1961832,16,,16,77083103,Executives
full_turns,1961832,19,,20,77083107,Analysts
full_turns,1961832,20,,21,77083108,Executives
full_turns,1961832,22,,23,77083110,Executives
full_turns,1961832,25,,26,77083113,Executives
full_turns,1961832,26,,27,77083114,Executives
full_turns,1961832,27,,28,77083115,Analysts
full_turns,1961832,32,,33,77083120,Executives
full_turns,1961832,34,,35,77083122,Analysts
full_turns,1961832,35,,36,77083123,Executives
full_turns,1961832,37,,38,77083125,Executives
full_turns,1961832,40,,41,77083128,Analysts
full_turns,1961832,41,,42,77083129,Executives
full_turns,1961832,42,,43,77083130,Executives
full_turns,1961832,44,,45,77083132,Analysts
full_turns,1961832,45,,46,77083133,Executives
full_turns,1961832,46,,47,77083134,Executives
full_turns,1961832,52,,54,77083141,Analysts
full_turns,1961832,53,,55,77083142,Executives
full_turns,1961832,55,,57,77083144,Analysts
full_turns,1961832,56,,58,77083145,Executives
full_turns,1961832,57,,59,77083146,Executives
full_turns,1961832,60,,62,77083149,Analysts
full_turns,1961832,61,,63,77083150,Executives
full_turns,1962063,8,,8,77092063,Analysts
full_turns,1962063,10,,10,77092065,Executives
full_turns,1962063,11,,11,77092066,Executives
full_turns,1962063,13,,13,77092068,Analysts
full_turns,1962063,14,,14,77092069,Executives
full_turns,1962063,16,,16,77092071,Analysts
full_turns,1962063,18,,18,77092073,Executives
full_turns,1962063,21,,21,77092076,Analysts
full_turns,1962063,22,,22,77092077,Executives
full_turns,1962063,25,,25,77092080,Executives
full_turns,1962063,27,,27,77092082,Analysts
full_turns,1962063,30,,30,77092085,Analysts
full_turns,1962063,32,,32,77092087,Executives
full_turns,1962063,33,,33,77092088,Executives
full_turns,1962063,36,,37,77092092,Analysts
full_turns,1962063,38,,39,77092094,Executives
full_turns,1962063,43,,45,77092100,Analysts
full_turns,1962063,46,,49,77092104,Executives
full_turns,1962063,48,,51,77092106,Analysts
full_turns,1962063,50,,54,77092109,Executives
full_turns,1962063,52,,56,77092111,Executives
full_turns,1962495,6,,6,77107271,Analysts
full_turns,1962495,7,,7,77107272,Executives
full_turns,1962495,8,,8,77107273,Analysts
full_turns,1962495,9,,9,77107274,Executives
full_turns,1962495,11,,11,77107276,Analysts
full_turns,1962495,12,,12,77107277,Executives
full_turns,1962495,13,,13,77107278,Analysts
full_turns,1962495,14,,14,77107279,Executives
full_turns,1962495,16,,16,77107281,Analysts
full_turns,1962495,17,,17,77107282,Executives
full_turns,1962495,18,,18,77107283,Analysts
full_turns,1962495,19,,19,77107284,Executives
full_turns,1962495,20,,20,77107285,Executives
full_turns,1962495,22,,22,77107287,Analysts
full_turns,1962495,23,,23,77107288,Executives
full_turns,1962495,25,,25,77107290,Executives
full_turns,1962495,27,,27,77107292,Analysts
full_turns,1962495,28,,28,77107293,Executives
full_turns,1962495,31,,31,77107296,Analysts
full_turns,1962495,32,,32,77107297,Executives
full_turns,1962495,33,,34,77107299,Executives
full_turns,1962495,37,,38,77107303,Analysts
full_turns,1962495,38,,39,77107304,Executives
full_turns,1962495,39,,40,77107305,Analysts
full_turns,1962495,40,,41,77107306,Executives
full_turns,1962495,42,,43,77107308,Analysts
full_turns,1962495,43,,44,77107309,Executives
full_turns,1962495,45,,46,77107311,Executives
full_turns,1962495,47,,48,77107313,Analysts
full_turns,1962495,48,,49,77107314,Executives
full_turns,1962495,49,,50,77107315,Analysts
full_turns,1962495,50,,52,77107317,Executives
full_turns,1962495,54,,57,77107322,Analysts
full_turns,1962495,55,,58,77107323,Executives
full_turns,1962495,56,,59,77107324,Analysts
full_turns,1962495,59,,62,77107327,Analysts
full_turns,1962495,61,,64,77107329,Analysts
full_turns,1962495,63,,66,77107331,Analysts
full_turns,1962495,64,,67,77107332,Executives
full_turns,1962495,65,,68,77107333,Analysts
full_turns,1962495,66,,69,77107334,Executives
full_turns,1963141,7,,7,77130304,Analysts
full_turns,1963141,9,,9,77130306,Executives
full_turns,1963141,11,,11,77130308,Analysts
full_turns,1963141,12,,12,77130309,Executives
full_turns,1963141,13,,13,77130310,Executives
full_turns,1963141,15,,15,77130312,Analysts
full_turns,1963141,17,,17,77130314,Executives
full_turns,1963141,20,,20,77130317,Analysts
full_turns,1963141,21,,21,77130318,Executives
full_turns,1963141,22,,22,77130319,Analysts
full_turns,1963141,23,,23,77130320,Executives
full_turns,1963141,27,,27,77130324,Executives
full_turns,1963141,29,,29,77130326,Analysts
full_turns,1963141,31,,31,77130328,Executives
full_turns,1963141,32,,32,77130329,Executives
full_turns,1963141,33,,33,77130330,Executives
full_turns,1963141,35,,35,77130332,Analysts
full_turns,1963141,36,,36,77130333,Executives
full_turns,1963141,39,,40,77130337,Executives
full_turns,1963141,41,,42,77130339,Analysts
full_turns,1963141,44,,45,77130342,Executives
full_turns,1963141,47,,48,77130345,Executives
full_turns,1963141,50,,51,77130348,Executives
full_turns,1963141,52,,53,77130350,Analysts
full_turns,1963141,56,,57,77130354,Executives
full_turns,1963825,7,,7,77155299,Analysts
full_turns,1963825,8,,8,77155300,Executives
full_turns,1963825,9,,9,77155301,Analysts
full_turns,1963825,10,,10,77155302,Executives
full_turns,1963825,17,,17,77155309,Executives
full_turns,1963825,20,,22,77155314,Executives
full_turns,1963825,21,,23,77155315,Analysts
full_turns,1963825,23,,25,77155317,Executives
full_turns,1963825,28,,30,77155322,Analysts
full_turns,1963825,29,,31,77155323,Executives
full_turns,1963825,33,,38,77155330,Executives
full_turns,1963825,34,,39,77155331,Analysts
full_turns,1963825,35,,40,77155332,Executives
full_turns,1963825,37,,42,77155334,Analysts
full_turns,1963825,38,,43,77155335,Executives
full_turns,1963825,40,,45,77155337,Executives
full_turns,1963825,41,,46,77155338,Analysts
full_turns,1963825,42,,47,77155339,Executives
full_turns,1963825,44,,49,77155341,Analysts
full_turns,1963825,45,,50,77155342,Executives
full_turns,1963825,46,,51,77155343,Analysts
full_turns,1963825,49,,54,77155346,Executives
full_turns,1963825,50,,55,77155347,Executives
full_turns,1963825,51,,56,77155348,Executives
full_turns,1963825,53,,58,77155350,Analysts
full_turns,1963825,54,,59,77155351,Executives
full_turns,1963825,57,,62,77155354,Analysts
full_turns,1963825,58,,63,77155355,Executives
full_turns,1963825,59,,64,77155356,Analysts
full_turns,1963825,60,,65,77155357,Executives
full_turns,1963825,62,,67,77155359,Analysts
full_turns,1963825,63,,68,77155360,Executives
full_turns,1963825,64,,69,77155361,Analysts
full_turns,1964433,7,,7,77176075,Executives
full_turns,1964433,8,,8,77176076,Analysts
full_turns,1964433,11,,11,77176079,Analysts
full_turns,1964433,12,,12,77176080,Executives
full_turns,1964433,13,,13,77176081,Executives
full_turns,1964433,14,,14,77176082,Analysts
full_turns,1964433,17,,17,77176085,Analysts
full_turns,1964433,18,,18,77176086,Executives
full_turns,1964433,19,,19,77176087,Analysts
full_turns,1964433,20,,20,77176088,Executives
full_turns,1964433,22,,22,77176090,Analysts
full_turns,1964433,23,,23,77176091,Executives
full_turns,1964433,26,,26,77176094,Analysts
full_turns,1964433,27,,27,77176095,Executives
full_turns,1964433,28,,28,77176096,Analysts
full_turns,1964433,29,,29,77176097,Executives
full_turns,1964433,31,,31,77176099,Analysts
full_turns,1964433,32,,32,77176100,Executives
full_turns,1964433,34,,34,77176102,Executives
full_turns,1964433,35,,35,77176103,Executives
full_turns,1964433,37,,37,77176105,Analysts
full_turns,1964433,38,,38,77176106,Executives
full_turns,1964433,40,,40,77176108,Analysts
full_turns,1964433,41,,41,77176109,Executives
full_turns,1964433,42,,42,77176110,Analysts
full_turns,1964433,46,,46,77176114,Analysts
full_turns,1964433,52,,52,77176120,Analysts
full_turns,1964433,53,,53,77176121,Executives
full_turns,1964433,54,,54,77176122,Analysts
full_turns,1964433,55,,55,77176123,Executives
full_turns,1964433,57,,57,77176125,Analysts
full_turns,1964433,58,,58,77176126,Executives
full_turns,1964433,60,,60,77176128,Executives
full_turns,1964433,62,,62,77176130,Analysts
full_turns,1964433,63,,63,77176131,Executives
full_turns,1964433,68,,68,77176136,Executives
full_turns,1964433,69,,69,77176137,Analysts
full_turns,1964433,70,,70,77176138,Executives
full_turns,1964503,6,,6,77178972,Analysts
full_turns,1964503,9,,9,77178975,Executives
full_turns,1964503,10,,10,77178976,Executives
full_turns,1964503,12,,12,77178978,Analysts
full_turns,1964503,13,,13,77178979,Executives
full_turns,1964503,14,,14,77178980,Executives
full_turns,1964503,16,,16,77178982,Analysts
full_turns,1964503,17,,17,77178983,Executives
full_turns,1964503,19,,19,77178985,Analysts
full_turns,1964503,20,,20,77178986,Executives
full_turns,1964503,21,,21,77178987,Executives
full_turns,1964503,23,,23,77178989,Analysts
full_turns,1964503,25,,25,77178991,Executives
full_turns,1964503,27,,27,77178993,Analysts
full_turns,1964503,29,,29,77178995,Executives
full_turns,1964503,32,,32,77178998,Analysts
full_turns,1964503,33,,33,77178999,Executives
full_turns,1964503,36,,36,77179002,Executives
full_turns,1964664,6,,6,77184990,Analysts
full_turns,1964664,7,,7,77184991,Executives
full_turns,1964664,8,,8,77184992,Executives
full_turns,1964664,10,,10,77184994,Analysts
full_turns,1964664,11,,11,77184995,Executives
full_turns,1964664,12,,12,77184996,Executives
full_turns,1964664,14,,14,77184998,Analysts
full_turns,1964664,15,,15,77184999,Executives
full_turns,1964664,16,,16,77185000,Executives
full_turns,1964664,18,,18,77185002,Analysts
full_turns,1964664,19,,19,77185003,Executives
full_turns,1964664,21,,21,77185005,Analysts
full_turns,1964664,22,,22,77185006,Executives
full_turns,1964664,25,,25,77185009,Executives
full_turns,1964664,29,,29,77185013,Analysts
full_turns,1964664,30,,30,77185014,Executives
full_turns,1964664,31,,31,77185015,Executives
full_turns,1964664,33,,33,77185017,Analysts
full_turns,1964664,34,,34,77185018,Executives
full_turns,1964664,35,,35,77185019,Executives
full_turns,1964693,49,,50,77186117,Executives
full_turns,1964693,50,,51,77186118,Executives
full_turns,1964693,51,,52,77186119,Analysts
full_turns,1964693,54,,55,77186122,Analysts
full_turns,1964693,55,,57,77186124,Executives
full_turns,1964693,56,,58,77186125,Executives
full_turns,1964693,66,,68,77186135,Executives
full_turns,1964693,68,,70,77186137,Analysts
full_turns,1964693,69,,71,77186138,Executives
full_turns,1964693,70,,72,77186139,Analysts
full_turns,1964693,74,,76,77186143,Analysts
full_turns,1964693,75,,77,77186144,Executives
full_turns,1964693,77,,79,77186146,Analysts
full_turns,1964693,79,,82,77186149,Executives
full_turns,1964693,80,,83,77186150,Analysts
full_turns,1964693,81,,84,77186151,Executives
full_turns,1966076,7,,7,77233264,Analysts
full_turns,1966076,8,,8,77233265,Executives
full_turns,1966076,9,,9,77233266,Executives
full_turns,1966076,10,,10,77233267,Analysts
full_turns,1966076,14,,14,77233271,Executives
full_turns,1966076,15,,15,77233272,Executives
full_turns,1966076,18,,18,77233275,Executives
full_turns,1966076,21,,21,77233278,Executives
full_turns,1966076,22,,22,77233279,Executives
full_turns,1966076,24,,24,77233281,Analysts
full_turns,1966076,25,,25,77233282,Executives
full_turns,1966076,26,,26,77233283,Executives
full_turns,1966076,28,,28,77233285,Analysts
full_turns,1966076,29,,29,77233286,Executives
full_turns,1966076,32,,32,77233289,Analysts
full_turns,1966076,33,,33,77233290,Executives
full_turns,1966076,35,,35,77233292,Analysts
full_turns,1966076,38,,38,77233295,Analysts
full_turns,1966076,39,,39,77233296,Executives
full_turns,1966076,41,,41,77233298,Analysts
full_turns,1966076,42,,42,77233299,Executives
full_turns,1966076,43,,43,77233300,Executives
full_turns,1967213,7,,7,77275458,Executives
full_turns,1967213,8,,8,77275459,Analysts
full_turns,1967213,9,,9,77275460,Executives
full_turns,1967213,13,,13,77275464,Analysts
full_turns,1967213,15,,15,77275466,Analysts
full_turns,1967213,16,,16,77275467,Executives
full_turns,1967213,20,,20,77275471,Analysts
full_turns,1967213,23,,23,77275474,Analysts
full_turns,1967213,26,,26,77275477,Executives
full_turns,1967213,29,,29,77275480,Executives
full_turns,1967213,30,,30,77275481,Analysts
full_turns,1967213,34,,34,77275485,Executives
full_turns,1967213,36,,36,77275487,Executives
full_turns,1967213,38,,38,77275489,Analysts
full_turns,1967213,40,,40,77275491,Analysts
full_turns,1967213,41,,41,77275492,Executives
full_turns,1967246,4,,4,77276739,Analysts
full_turns,1967246,5,,5,77276740,Executives
full_turns,1967246,7,,7,77276742,Analysts
full_turns,1967246,8,,8,77276743,Executives
full_turns,1967246,10,,10,77276745,Analysts
full_turns,1967246,11,,11,77276746,Executives
full_turns,1967246,13,,13,77276748,Analysts
full_turns,1967246,14,,14,77276749,Executives
full_turns,1967246,15,,15,77276750,Executives
full_turns,1967246,17,,17,77276752,Analysts
full_turns,1967246,18,,18,77276753,Executives
full_turns,1967246,20,,20,77276755,Analysts
full_turns,1967246,21,,21,77276756,Executives
full_turns,1967246,22,,22,77276757,Executives
full_turns,1967246,23,,23,77276758,Analysts
full_turns,1967246,24,,24,77276759,Executives
full_turns,1967246,26,,26,77276761,Analysts
full_turns,1967246,27,,27,77276762,Executives
full_turns,1967246,29,,29,77276764,Executives
full_turns,1967246,31,,31,77276766,Analysts
full_turns,1967246,32,,32,77276767,Executives
full_turns,1967294,7,,7,77278857,Executives
full_turns,1967294,10,,10,77278860,Executives
full_turns,1967294,11,,11,77278861,Executives
full_turns,1967294,14,,14,77278864,Executives
full_turns,1967294,17,,17,77278867,Analysts
full_turns,1967294,18,,18,77278868,Executives
full_turns,1967294,20,,20,77278870,Analysts
full_turns,1967294,21,,21,77278871,Executives
full_turns,1967294,23,,23,77278873,Analysts
full_turns,1967294,24,,24,77278874,Executives
full_turns,1967294,25,,25,77278875,Executives
full_turns,1967294,27,,27,77278877,Analysts
full_turns,1967294,28,,28,77278878,Executives
full_turns,1967294,29,,29,77278879,Executives
full_turns,1967294,31,,31,77278881,Analysts
full_turns,1967294,32,,32,77278882,Executives
full_turns,1967294,35,,36,77278886,Analysts
full_turns,1967294,36,,37,77278887,Executives
full_turns,1967350,8,,8,77281226,Analysts
full_turns,1967350,9,,9,77281227,Executives
full_turns,1967350,12,,12,77281230,Analysts
full_turns,1967350,15,,15,77281233,Analysts
full_turns,1967350,16,,16,77281234,Executives
full_turns,1967350,19,,19,77281237,Analysts
full_turns,1967350,20,,20,77281238,Executives
full_turns,1967350,23,,23,77281241,Executives
full_turns,1967350,26,,26,77281244,Executives
full_turns,1967350,31,,31,77281249,Analysts
full_turns,1967350,32,,32,77281250,Executives
full_turns,1967350,34,,34,77281252,Analysts
full_turns,1967350,39,,39,77281257,Executives
full_turns,1967350,41,,41,77281259,Analysts
full_turns,1967350,42,,42,77281260,Executives
full_turns,1967350,43,,43,77281261,Executives
full_turns,1967350,46,,46,77281264,Analysts
